algorithm,data_type,threshold,n,mean_ms,median_ms,stddev_ms
merge_hybrid,reverse,50,92900,36.4856,36.429,0.159386
merge_hybrid,reverse,50,93000,36.518,36.391,0.22418
merge_hybrid,reverse,50,93100,37.1572,37.054,0.873614
merge_hybrid,reverse,50,93200,36.5566,36.259,0.5586
merge_hybrid,reverse,50,93300,36.5756,36.565,0.302418
merge_hybrid,reverse,50,93400,36.8992,36.296,0.837671
merge_hybrid,reverse,50,93500,36.6136,36.346,0.414123
merge_hybrid,reverse,50,93600,40.9512,39.11,6.62694
merge_hybrid,reverse,50,93700,36.0762,36.009,0.171891
merge_hybrid,reverse,50,93800,36.614,36.85,0.531732
merge_hybrid,reverse,50,93900,36.849,36.819,0.332956
merge_hybrid,reverse,50,94000,36.6658,36.392,0.516522
merge_hybrid,reverse,50,94100,37.5676,37.627,0.277319
merge_hybrid,reverse,50,94200,37.8664,37.841,0.473671
merge_hybrid,reverse,50,94300,43.6594,42.739,4.41551
merge_hybrid,reverse,50,94400,37.2864,37.235,0.760904
merge_hybrid,reverse,50,94500,36.8698,36.481,0.543122
merge_hybrid,reverse,50,94600,42.876,45.108,3.63761
merge_hybrid,reverse,50,94700,37.0978,36.812,0.867119
merge_hybrid,reverse,50,94800,37.8962,38.186,0.666695
merge_hybrid,reverse,50,94900,38.191,37.504,2.11564
merge_hybrid,reverse,50,95000,37.435,36.951,0.828603
merge_hybrid,reverse,50,95100,37.9566,37.788,0.493681
merge_hybrid,reverse,50,95200,41.067,38.567,4.20342
merge_hybrid,reverse,50,95300,37.749,37.506,0.401642
merge_hybrid,reverse,50,95400,37.853,37.471,0.521545
merge_hybrid,reverse,50,95500,38.7064,39.066,0.825883
merge_hybrid,reverse,50,95600,37.8416,37.413,0.952651
merge_hybrid,reverse,50,95700,37.5364,37.374,0.414537
merge_hybrid,reverse,50,95800,38.463,38.507,0.868092
merge_hybrid,reverse,50,95900,38.2198,38.296,0.275579
merge_hybrid,reverse,50,96000,48.5892,44.8,8.75866
merge_hybrid,reverse,50,96100,44.919,40.804,7.55797
merge_hybrid,reverse,50,96200,39.8452,40.069,1.02521
merge_hybrid,reverse,50,96300,39.608,39.17,1.24978
merge_hybrid,reverse,50,96400,38.441,38.47,1.10539
merge_hybrid,reverse,50,96500,-496.815,38.751,1072.05
merge_hybrid,reverse,50,96600,37.9184,37.707,0.437922
merge_hybrid,reverse,50,96700,38.277,38.468,0.499763
merge_hybrid,reverse,50,96800,38.802,38.794,0.613524
merge_hybrid,reverse,50,96900,38.4134,38.391,0.311035
merge_hybrid,reverse,50,97000,38.8114,38.663,0.275664
merge_hybrid,reverse,50,97100,39.0264,39.159,0.338466
merge_hybrid,reverse,50,97200,38.9636,38.88,0.262037
merge_hybrid,reverse,50,97300,39.4994,39.374,0.803747
merge_hybrid,reverse,50,97400,45.8192,46.199,2.80316
merge_hybrid,reverse,50,97500,38.9814,39.178,0.567459
merge_hybrid,reverse,50,97600,39.091,38.336,1.13083
merge_hybrid,reverse,50,97700,47.2398,47.678,2.08643
merge_hybrid,reverse,50,97800,39.914,39.937,0.517006
merge_hybrid,reverse,50,97900,39.9424,39.171,1.29167
merge_hybrid,reverse,50,98000,42.336,43.306,2.3232
merge_hybrid,reverse,50,98100,40.1132,40.21,0.376373
merge_hybrid,reverse,50,98200,40.6658,40.044,1.31374
merge_hybrid,reverse,50,98300,40.986,40.559,2.15759
merge_hybrid,reverse,50,98400,39.5334,39.548,0.375268
merge_hybrid,reverse,50,98500,40.1172,40.66,0.922281
merge_hybrid,reverse,50,98600,39.4422,39.472,0.258439
merge_hybrid,reverse,50,98700,39.6628,39.805,0.457881
merge_hybrid,reverse,50,98800,39.7536,39.58,0.491027
merge_hybrid,reverse,50,98900,43.4624,41.046,3.69607
merge_hybrid,reverse,50,99000,40.221,40.214,0.316909
merge_hybrid,reverse,50,99100,40.6596,40.603,0.40949
merge_hybrid,reverse,50,99200,41.0664,40.974,0.735523
merge_hybrid,reverse,50,99300,40.3304,40.082,0.460392
merge_hybrid,reverse,50,99400,46.081,46.556,2.53976
merge_hybrid,reverse,50,99500,46.2202,45.625,2.63135
merge_hybrid,reverse,50,99600,40.267,39.88,0.807228
merge_hybrid,reverse,50,99700,44.2174,42.473,3.64942
merge_hybrid,reverse,50,99800,43.2126,41.441,2.72052
merge_hybrid,reverse,50,99900,40.695,40.348,0.646155
merge_hybrid,reverse,50,100000,41.6096,41.685,0.298109
merge_std,almost,-1,500,0.0952,0.095,0.0004
merge_std,almost,-1,600,0.1348,0.117,0.0351021
merge_std,almost,-1,700,0.1438,0.144,0.000979796
merge_std,almost,-1,800,0.1726,0.167,0.010707
merge_std,almost,-1,900,0.1882,0.189,0.000979796
merge_std,almost,-1,1000,0.2092,0.209,0.0004
merge_std,almost,-1,1100,0.242,0.232,0.0131301
merge_std,almost,-1,1200,0.2646,0.264,0.0012
merge_std,almost,-1,1300,0.3224,0.319,0.0351488
merge_std,almost,-1,1400,0.3802,0.32,0.105989
merge_std,almost,-1,1500,0.3316,0.331,0.0012
merge_std,almost,-1,1600,0.3816,0.373,0.0182055
merge_std,almost,-1,1700,0.4186,0.393,0.0447866
merge_std,almost,-1,1800,0.4312,0.42,0.0150386
merge_std,almost,-1,1900,0.6722,0.669,0.0286873
merge_std,almost,-1,2000,0.4688,0.463,0.0107592
merge_std,almost,-1,2100,0.5038,0.499,0.0106846
merge_std,almost,-1,2200,0.54,0.533,0.0290654
merge_std,almost,-1,2300,0.564,0.539,0.0377518
merge_std,almost,-1,2400,0.6122,0.621,0.0159424
merge_std,almost,-1,2500,0.6256,0.619,0.0116893
merge_std,almost,-1,2600,0.7464,0.664,0.169649
merge_std,almost,-1,2700,0.7036,0.687,0.0317843
merge_std,almost,-1,2800,0.7522,0.74,0.031965
merge_std,almost,-1,2900,0.7346,0.734,0.0167642
merge_std,almost,-1,3000,0.7528,0.757,0.0120399
merge_std,almost,-1,3100,0.7932,0.794,0.0119398
merge_std,almost,-1,3200,0.843,0.84,0.0296783
merge_std,almost,-1,3300,0.8648,0.866,0.0125443
merge_std,almost,-1,3400,0.8712,0.869,0.0186054
merge_std,almost,-1,3500,0.9148,0.912,0.0159675
merge_std,almost,-1,3600,0.961,0.975,0.0247952
merge_std,almost,-1,3700,0.9892,0.986,0.0291506
merge_std,almost,-1,3800,1.0058,1.012,0.0174746
merge_std,almost,-1,3900,1.0414,1.05,0.0426643
merge_std,almost,-1,4000,1.161,1.046,0.165782
merge_std,almost,-1,4100,1.2538,1.077,0.230646
merge_std,almost,-1,4200,1.1368,1.147,0.015105
merge_std,almost,-1,4300,1.206,1.198,0.0331119
merge_std,almost,-1,4400,1.2252,1.229,0.00906422
merge_std,almost,-1,4500,1.2404,1.242,0.0235847
merge_std,almost,-1,4600,1.2582,1.262,0.0123191
merge_std,almost,-1,4700,1.3274,1.312,0.0440935
merge_std,almost,-1,4800,2.6538,2.942,0.76256
merge_std,almost,-1,4900,1.6918,1.663,0.128554
merge_std,almost,-1,5000,1.6036,1.438,0.318448
merge_std,almost,-1,5100,1.411,1.419,0.0332385
merge_std,almost,-1,5200,1.6534,1.497,0.239455
merge_std,almost,-1,5300,1.6238,1.514,0.159041
merge_std,almost,-1,5400,1.541,1.508,0.04245
merge_std,almost,-1,5500,1.745,1.578,0.228013
merge_std,almost,-1,5600,1.5944,1.594,0.0155255
merge_std,almost,-1,5700,2.6174,2.391,0.39348
merge_std,almost,-1,5800,1.6096,1.61,0.0149479
merge_std,almost,-1,5900,1.6572,1.649,0.0248869
merge_std,almost,-1,6000,1.6884,1.673,0.0317402
merge_std,almost,-1,6100,1.771,1.765,0.0683052
merge_std,almost,-1,6200,2.576,2.602,0.157267
merge_std,almost,-1,6300,2.71,2.218,0.963573
merge_std,almost,-1,6400,1.8724,1.845,0.0580365
merge_std,almost,-1,6500,1.8764,1.879,0.0107257
merge_std,almost,-1,6600,1.9056,1.912,0.0165239
merge_std,almost,-1,6700,1.9436,1.923,0.0625958
merge_std,almost,-1,6800,1.9158,1.913,0.0120897
merge_std,almost,-1,6900,1.9888,1.968,0.0433977
merge_std,almost,-1,7000,2.0036,2.003,0.0477812
merge_std,almost,-1,7100,2.0568,2.036,0.0582663
merge_std,almost,-1,7200,2.2182,2.102,0.231323
merge_std,almost,-1,7300,2.2498,2.143,0.209324
merge_std,almost,-1,7400,2.1846,2.176,0.0246949
merge_std,almost,-1,7500,2.2416,2.252,0.0518405
merge_std,almost,-1,7600,2.948,3.02,0.261611
merge_std,almost,-1,7700,2.2196,2.204,0.0485823
merge_std,almost,-1,7800,2.2434,2.245,0.0124032
merge_std,almost,-1,7900,2.3126,2.309,0.0367837
merge_std,almost,-1,8000,2.3648,2.349,0.0564213
merge_std,almost,-1,8100,2.3202,2.317,0.0145794
merge_std,almost,-1,8200,2.3596,2.36,0.0268745
merge_std,almost,-1,8300,2.472,2.452,0.0406792
merge_std,almost,-1,8400,2.5496,2.551,0.0211149
merge_std,almost,-1,8500,2.5448,2.522,0.0488688
merge_std,almost,-1,8600,2.5628,2.547,0.0310187
merge_std,almost,-1,8700,3.8142,3.74,0.154717
merge_std,almost,-1,8800,2.6256,2.601,0.0788279
merge_std,almost,-1,8900,2.613,2.574,0.0769753
merge_std,almost,-1,9000,2.6984,2.679,0.0364834
merge_std,almost,-1,9100,2.7126,2.693,0.0401726
merge_std,almost,-1,9200,2.6358,2.634,0.017702
merge_std,almost,-1,9300,2.881,2.744,0.268412
merge_std,almost,-1,9400,2.8312,2.796,0.055192
merge_std,almost,-1,9500,2.9808,2.83,0.196203
merge_std,almost,-1,9600,2.8964,2.891,0.0368272
merge_std,almost,-1,9700,3.1102,3.002,0.270268
merge_std,almost,-1,9800,2.9122,2.929,0.055297
merge_std,almost,-1,9900,2.9128,2.889,0.0403406
merge_std,almost,-1,10000,3.1332,3.05,0.138147
merge_std,almost,-1,10100,2.9852,2.978,0.0479558
merge_std,almost,-1,10200,3.1744,3.017,0.324199
merge_std,almost,-1,10300,3.1988,3.123,0.142465
merge_std,almost,-1,10400,3.142,3.135,0.039105
merge_std,almost,-1,10500,3.1712,3.167,0.0378703
merge_std,almost,-1,10600,3.2754,3.255,0.0818648
merge_std,almost,-1,10700,3.269,3.237,0.0648352
merge_std,almost,-1,10800,3.2966,3.311,0.0462281
merge_std,almost,-1,10900,3.3176,3.312,0.0267776
merge_std,almost,-1,11000,3.3766,3.369,0.0260967
merge_std,almost,-1,11100,3.3968,3.393,0.0537528
merge_std,almost,-1,11200,3.4312,3.41,0.0519207
merge_std,almost,-1,11300,3.4536,3.439,0.0894105
merge_std,almost,-1,11400,3.497,3.47,0.091236
merge_std,almost,-1,11500,3.6446,3.453,0.428554
merge_std,almost,-1,11600,3.4842,3.471,0.0484619
merge_std,almost,-1,11700,3.5394,3.525,0.0606221
merge_std,almost,-1,11800,4.0084,3.93,0.437667
merge_std,almost,-1,11900,3.4994,3.456,0.0953134
merge_std,almost,-1,12000,3.582,3.567,0.069357
merge_std,almost,-1,12100,3.5832,3.584,0.0217844
merge_std,almost,-1,12200,3.655,3.665,0.0710802
merge_std,almost,-1,12300,3.6556,3.631,0.0709946
merge_std,almost,-1,12400,3.9154,3.8,0.177431
merge_std,almost,-1,12500,3.8148,3.784,0.0635843
merge_std,almost,-1,12600,4.0376,3.846,0.378055
merge_std,almost,-1,12700,3.9116,3.885,0.0637545
merge_std,almost,-1,12800,4.1794,4.248,0.182965
merge_std,almost,-1,12900,3.9918,3.995,0.020004
merge_std,almost,-1,13000,4.394,4.245,0.308608
merge_std,almost,-1,13100,4.122,4.141,0.0613188
merge_std,almost,-1,13200,4.294,4.21,0.252138
merge_std,almost,-1,13300,3.9812,3.961,0.0502211
merge_std,almost,-1,13400,5.3804,5.592,0.461461
merge_std,almost,-1,13500,4.2168,4.229,0.134843
merge_std,almost,-1,13600,4.1286,4.134,0.0552905
merge_std,almost,-1,13700,4.1654,4.177,0.046033
merge_std,almost,-1,13800,4.8408,5.07,0.516886
merge_std,almost,-1,13900,5.6464,4.682,1.93626
merge_std,almost,-1,14000,6.6836,6.41,0.872805
merge_std,almost,-1,14100,4.6656,4.43,0.62898
merge_std,almost,-1,14200,4.844,4.378,0.9875
merge_std,almost,-1,14300,4.4376,4.375,0.128567
merge_std,almost,-1,14400,4.61,4.566,0.183125
merge_std,almost,-1,14500,4.9362,4.892,0.409002
merge_std,almost,-1,14600,4.845,4.765,0.262477
merge_std,almost,-1,14700,5.0272,5.126,0.172128
merge_std,almost,-1,14800,5.5892,5.741,0.722904
merge_std,almost,-1,14900,5.216,5.142,0.332613
merge_std,almost,-1,15000,4.7896,4.716,0.208529
merge_std,almost,-1,15100,5.183,5.106,0.36544
merge_std,almost,-1,15200,5.1378,4.9,0.452686
merge_std,almost,-1,15300,4.7948,4.774,0.0893161
merge_std,almost,-1,15400,4.7886,4.811,0.0715838
merge_std,almost,-1,15500,5.332,5.233,0.299753
merge_std,almost,-1,15600,5.188,5.254,0.180137
merge_std,almost,-1,15700,5.202,4.985,0.377165
merge_std,almost,-1,15800,4.9832,5.003,0.0738442
merge_std,almost,-1,15900,5.417,5.474,0.366932
merge_std,almost,-1,16000,5.237,4.983,0.425509
merge_std,almost,-1,16100,5.8616,5.4,0.981673
merge_std,almost,-1,16200,5.2984,5.135,0.355205
merge_std,almost,-1,16300,5.9278,6.032,0.623519
merge_std,almost,-1,16400,5.1132,5.133,0.0340552
merge_std,almost,-1,16500,5.3486,5.267,0.164123
merge_std,almost,-1,16600,5.9206,5.58,0.638325
merge_std,almost,-1,16700,5.4802,5.325,0.267572
merge_std,almost,-1,16800,5.4148,5.384,0.0875292
merge_std,almost,-1,16900,5.512,5.512,0.126241
merge_std,almost,-1,17000,5.7954,5.727,0.234242
merge_std,almost,-1,17100,5.8206,5.937,0.242638
merge_std,almost,-1,17200,5.8246,5.542,0.442255
merge_std,almost,-1,17300,5.617,5.501,0.252385
merge_std,almost,-1,17400,5.6622,5.575,0.313942
merge_std,almost,-1,17500,5.6948,5.627,0.110037
merge_std,almost,-1,17600,5.7362,5.763,0.0903225
merge_std,almost,-1,17700,5.781,5.689,0.161705
merge_std,almost,-1,17800,5.6886,5.663,0.067316
merge_std,almost,-1,17900,5.7748,5.745,0.089334
merge_std,almost,-1,18000,6.724,6.835,0.79331
merge_std,almost,-1,18100,6.0412,5.87,0.462447
merge_std,almost,-1,18200,5.7408,5.759,0.0412378
merge_std,almost,-1,18300,5.821,5.702,0.32099
merge_std,almost,-1,18400,5.8846,5.708,0.371213
merge_std,almost,-1,18500,6.2942,6.243,0.167627
merge_std,almost,-1,18600,6.0354,5.868,0.29198
merge_std,almost,-1,18700,6.5326,6.627,0.502938
merge_std,almost,-1,18800,5.8666,5.919,0.0830051
merge_std,almost,-1,18900,6.1718,5.954,0.451791
merge_std,almost,-1,19000,6.3672,6.224,0.301485
merge_std,almost,-1,19100,6.3466,6.343,0.167653
merge_std,almost,-1,19200,6.1558,6.14,0.0565806
merge_std,almost,-1,19300,6.1668,6.131,0.0791035
merge_std,almost,-1,19400,7.5956,7.617,0.652042
merge_std,almost,-1,19500,7.1222,6.66,0.798693
merge_std,almost,-1,19600,6.5028,6.386,0.327645
merge_std,almost,-1,19700,7.4048,7.332,0.557464
merge_std,almost,-1,19800,7.2914,7.149,0.506004
merge_std,almost,-1,19900,6.3058,6.262,0.0924736
merge_std,almost,-1,20000,7.0702,6.621,0.76539
merge_std,almost,-1,20100,8.575,8.946,0.967319
merge_std,almost,-1,20200,8.1618,8.431,1.18667
merge_std,almost,-1,20300,6.8336,6.687,0.369151
merge_std,almost,-1,20400,6.6952,6.61,0.32261
merge_std,almost,-1,20500,6.7132,6.51,0.390792
merge_std,almost,-1,20600,6.816,6.816,0.0891583
merge_std,almost,-1,20700,7.6744,7.734,0.827273
merge_std,almost,-1,20800,7.5314,6.912,1.07592
merge_std,almost,-1,20900,6.8248,6.694,0.209919
merge_std,almost,-1,21000,7.2532,7.079,0.449582
merge_std,almost,-1,21100,7.0942,7.139,0.160215
merge_std,almost,-1,21200,6.9118,6.912,0.112918
merge_std,almost,-1,21300,7.4182,7.238,0.432377
merge_std,almost,-1,21400,7.5434,7.459,0.271518
merge_std,almost,-1,21500,9.07,8.888,1.09986
merge_std,almost,-1,21600,7.4784,7.538,0.296119
merge_std,almost,-1,21700,9.3794,9.349,1.70786
merge_std,almost,-1,21800,7.2348,7.161,0.143736
merge_std,almost,-1,21900,7.3984,7.387,0.0978726
merge_std,almost,-1,22000,7.4868,7.305,0.26031
merge_std,almost,-1,22100,8.9732,8.931,0.664616
merge_std,almost,-1,22200,7.7168,7.614,0.358787
merge_std,almost,-1,22300,7.8806,7.788,0.197574
merge_std,almost,-1,22400,9.1156,8.613,1.4545
merge_std,almost,-1,22500,8.603,8.15,1.16348
merge_std,almost,-1,22600,7.7222,7.584,0.708091
merge_std,almost,-1,22700,7.523,7.312,0.408432
merge_std,almost,-1,22800,7.8354,7.852,0.195175
merge_std,almost,-1,22900,7.4586,7.451,0.0663735
merge_std,almost,-1,23000,7.6298,7.454,0.227913
merge_std,almost,-1,23100,8.008,7.745,0.539686
merge_std,almost,-1,23200,7.703,7.538,0.345612
merge_std,almost,-1,23300,7.5936,7.577,0.0995221
merge_std,almost,-1,23400,7.764,7.561,0.450608
merge_std,almost,-1,23500,7.7414,7.644,0.226526
merge_std,almost,-1,23600,7.8712,7.649,0.434057
merge_std,almost,-1,23700,8.7526,8.615,0.23197
merge_std,almost,-1,23800,9.3538,8.444,1.44645
merge_std,almost,-1,23900,7.7664,7.671,0.191666
merge_std,almost,-1,24000,7.8116,7.692,0.211795
merge_std,almost,-1,24100,8.5358,8.639,0.496585
merge_std,almost,-1,24200,7.7768,7.708,0.13427
merge_std,almost,-1,24300,7.7304,7.704,0.0702185
merge_std,almost,-1,24400,7.8056,7.753,0.0807876
merge_std,almost,-1,24500,8.0276,7.855,0.351288
merge_std,almost,-1,24600,8.3506,7.976,0.51867
merge_std,almost,-1,24700,8.3338,7.969,0.64498
merge_std,almost,-1,24800,8.1806,8.201,0.148675
merge_std,almost,-1,24900,8.2804,8.268,0.22766
merge_std,almost,-1,25000,8.1812,8.161,0.0760537
merge_std,almost,-1,25100,9.0866,8.508,0.919257
merge_std,almost,-1,25200,9.2762,9.179,0.712116
merge_std,almost,-1,25300,8.7524,8.423,0.433227
merge_std,almost,-1,25400,9.6298,9.659,0.426921
merge_std,almost,-1,25500,8.7064,8.597,0.343897
merge_std,almost,-1,25600,8.6542,8.54,0.214947
merge_std,almost,-1,25700,8.8956,8.803,0.242498
merge_std,almost,-1,25800,8.574,8.543,0.0577443
merge_std,almost,-1,25900,8.9304,8.987,0.123516
merge_std,almost,-1,26000,8.9018,8.737,0.283842
merge_std,almost,-1,26100,9.108,8.869,0.313792
merge_std,almost,-1,26200,9.5876,9.329,0.738796
merge_std,almost,-1,26300,8.9098,8.897,0.0820863
merge_std,almost,-1,26400,8.9934,9.043,0.141538
merge_std,almost,-1,26500,9.1496,9.112,0.36115
merge_std,almost,-1,26600,8.7548,8.707,0.120042
merge_std,almost,-1,26700,8.9786,8.913,0.351783
merge_std,almost,-1,26800,8.9238,8.825,0.202725
merge_std,almost,-1,26900,10.5294,9.873,1.53939
merge_std,almost,-1,27000,9.0472,8.922,0.175283
merge_std,almost,-1,27100,10.0858,9.808,1.05818
merge_std,almost,-1,27200,9.3514,9.264,0.257165
merge_std,almost,-1,27300,9.239,9.354,0.375719
merge_std,almost,-1,27400,9.191,9.095,0.280349
merge_std,almost,-1,27500,9.08,9.037,0.19473
merge_std,almost,-1,27600,9.7308,9.264,0.77658
merge_std,almost,-1,27700,9.878,9.903,0.677373
merge_std,almost,-1,27800,9.5676,9.123,0.616204
merge_std,almost,-1,27900,9.2684,9.274,0.228565
merge_std,almost,-1,28000,10.1106,10.311,0.820669
merge_std,almost,-1,28100,10.3138,10.182,0.356199
merge_std,almost,-1,28200,10.2856,9.967,0.547291
merge_std,almost,-1,28300,10.814,11.011,0.695653
merge_std,almost,-1,28400,9.7774,9.909,0.196967
merge_std,almost,-1,28500,9.3148,9.305,0.0481888
merge_std,almost,-1,28600,9.5916,9.366,0.405307
merge_std,almost,-1,28700,9.886,9.743,0.270084
merge_std,almost,-1,28800,10.3802,10.184,0.889003
merge_std,almost,-1,28900,10.6326,10.145,1.02708
merge_std,almost,-1,29000,9.838,9.705,0.239147
merge_std,almost,-1,29100,10.8028,10.426,1.07591
merge_std,almost,-1,29200,9.8542,9.894,0.0943958
merge_std,almost,-1,29300,9.8546,9.899,0.24107
merge_std,almost,-1,29400,10.7244,10.133,1.38332
merge_std,almost,-1,29500,10.4702,10.21,0.487461
merge_std,almost,-1,29600,11.575,12.187,1.0357
merge_std,almost,-1,29700,10.0182,10.023,0.0544588
merge_std,almost,-1,29800,10.693,10.081,0.788762
merge_std,almost,-1,29900,10.4302,10.07,0.470411
merge_std,almost,-1,30000,10.1464,10.17,0.117979
merge_std,almost,-1,30100,10.981,10.966,0.359781
merge_std,almost,-1,30200,10.5402,10.504,0.18369
merge_std,almost,-1,30300,11.3904,10.597,1.365
merge_std,almost,-1,30400,10.5548,10.502,0.193779
merge_std,almost,-1,30500,10.5262,10.482,0.308604
merge_std,almost,-1,30600,10.6358,10.484,0.247951
merge_std,almost,-1,30700,10.6268,10.473,0.279904
merge_std,almost,-1,30800,10.4318,10.341,0.212304
merge_std,almost,-1,30900,10.6486,10.526,0.331295
merge_std,almost,-1,31000,12.3698,11.536,2.30151
merge_std,almost,-1,31100,11.1932,11.18,0.375414
merge_std,almost,-1,31200,12.0606,11.945,0.907876
merge_std,almost,-1,31300,12.5402,12.096,1.76828
merge_std,almost,-1,31400,11.1324,11.34,0.514669
merge_std,almost,-1,31500,10.9284,10.484,0.845318
merge_std,almost,-1,31600,10.4268,10.375,0.167954
merge_std,almost,-1,31700,10.8176,10.85,0.471562
merge_std,almost,-1,31800,10.627,10.621,0.178497
merge_std,almost,-1,31900,11.2628,11.272,0.650793
merge_std,almost,-1,32000,11.5526,11.344,0.829492
merge_std,almost,-1,32100,11.3018,11.091,0.543102
merge_std,almost,-1,32200,10.507,10.509,0.104902
merge_std,almost,-1,32300,14.7242,13.875,4.08748
merge_std,almost,-1,32400,12.5436,12.75,0.4734
merge_std,almost,-1,32500,12.3688,12.636,0.647778
merge_std,almost,-1,32600,12.9206,12.023,1.93028
merge_std,almost,-1,32700,11.4978,11.714,0.374947
merge_std,almost,-1,32800,12.1334,11.882,0.990444
merge_std,almost,-1,32900,11.0712,11.079,0.0757348
merge_std,almost,-1,33000,16.947,16.231,1.76024
merge_std,almost,-1,33100,12.1826,11.919,0.496062
merge_std,almost,-1,33200,13.7316,13.022,1.54096
merge_std,almost,-1,33300,12.3872,11.893,0.803381
merge_std,almost,-1,33400,11.2844,11.283,0.0474704
merge_std,almost,-1,33500,11.7444,11.722,0.276598
merge_std,almost,-1,33600,11.8086,11.822,0.254096
merge_std,almost,-1,33700,12.25,12.244,0.223017
merge_std,almost,-1,33800,12.0908,11.938,0.433506
merge_std,almost,-1,33900,12.1578,12.199,0.343165
merge_std,almost,-1,34000,12.5458,12.399,0.441569
merge_std,almost,-1,34100,13.0732,12.026,2.25442
merge_std,almost,-1,34200,14.4332,14.285,1.15696
merge_std,almost,-1,34300,13.4166,13.339,0.237358
merge_std,almost,-1,34400,13.8094,14.239,1.82301
merge_std,almost,-1,34500,13.6282,14.51,1.40706
merge_std,almost,-1,34600,14.4524,12.278,3.54984
merge_std,almost,-1,34700,18.1826,19.135,3.49649
merge_std,almost,-1,34800,13.2136,12.87,0.802415
merge_std,almost,-1,34900,15.9294,13.774,2.9298
merge_std,almost,-1,35000,13.2872,12.716,1.62455
merge_std,almost,-1,35100,12.4414,12.363,0.339717
merge_std,almost,-1,35200,12.5506,12.109,0.701479
merge_std,almost,-1,35300,12.0824,11.999,0.298894
merge_std,almost,-1,35400,12.1282,12.174,0.0990705
merge_std,almost,-1,35500,12.355,12.127,0.300101
merge_std,almost,-1,35600,14.0098,12.387,2.40726
merge_std,almost,-1,35700,14.633,13.369,2.01966
merge_std,almost,-1,35800,13.3102,13.071,1.17415
merge_std,almost,-1,35900,14.4644,12.631,3.6826
merge_std,almost,-1,36000,13.745,12.43,1.87272
